SYMBOL,INTERVAL,DATA_DURATION,DATA_DURATION_UNITS,MIN_PRICE_RANGE_PCT,MAX_PRICE_RANGE_PCT,MIN_CANDLE_COUNT,MAX_CANDLE_COUNT,WINDOW_START_STRIDE,WINDOW_END_STRIDE,RESISTANCE_AREA_PCT,SUPPORT_AREA_PCT,MIN_HIT_RESISTANCE_COUNT,MIN_HIT_SUPPORT_COUNT,CONSIDER_PIN,MIN_ALTERNATION,MIN_LAST_CANDLE_RETURN_LIVE,LAST_CANDLE_MIN_PCT_ABOVE_SUPPORT_LIVE,NUM_CANDLES_PAUSE,PCT_CANDLES_PAUSE,MIN_BREAKOUT_PCT,USING_RATIO,MIN_OUTSIDE_CANDLE_COUNT,OUTSIDE_TO_INSIDE_CANDLE_RATIO,DESIRED_BINS,PEAK_TROUGH_LOOKUP_WIDTH,UNIQUE_HIT_VALUES,PRICE_RANGE_TOLERANCE,ABSOLUTE_NUM_CANDLES_DIFFERENCE,PCT_CANDLES_DIFFERENCE,NUM_CANDLES_DIFFERENCE,resistance_line,support_line,start_date,end_date,num_candles,price_range_pct,num_res_hits,num_sup_hits,num_res_breakouts,num_sup_breakouts,alternation,last_candle_return,last_candle_pct_above_support,resistance_hits,support_hits,breakout_type,concentration_score,customer_pre_sideway_bar_change,customer_post_sideway_bar_change,pre_sideway_5_bar_change,pre_sideway_10_bar_change,pre_sideway_22_bar_change,pre_sideway_44_bar_change,pre_sideway_132_bar_change,post_sideway_5_bar_change,post_sideway_10_bar_change,post_sideway_22_bar_change,post_sideway_44_bar_change,post_sideway_132_bar_change,concentration_score_scaled,alternation_score_scaled,max_alternation,sideway_score
PLD,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,43.69487546716854,41.2685972580064,2015-11-12,2016-01-11,40.0,0.0587923595753288,2.0,2.0,0.0,2.0,3.0,-0.0012174150823489,-0.1024601380435168,"['2015-11-25', '2015-12-29']","['2015-12-03', '2015-12-11']",BEARISH,1.2308607428930884,-0.04865612793200717,-0.028522719907018847,-0.04843569127881555,-0.04865612793200717,-0.005811086397167998,0.10287407676998933,0.020631415374074074,0.029956149563999442,0.0618606189936056,0.012177301102703892,-0.04919630760357586,0.1509984593491807,0.059859171767420415,0.0,8.0,0.017957751530226124
KO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,38.00043573457788,35.9429330276992,2012-10-17,2013-02-06,75.0,0.0572435951538255,3.0,2.0,0.0,0.0,3.0,0.0044573147971449,1.1504569776157247,"['2012-11-23', '2012-11-29', '2012-12-11']","['2012-11-12', '2012-12-28']",BULLISH,1.224791855155977,-0.013075313233617178,-0.01566176630932384,-0.009188723358335675,-0.013075313233617178,-0.015906044848109393,-0.04091478673660246,0.04658902499155551,-0.02278750853480355,-0.017488071490698517,-0.012983615704139613,-0.02252258216785779,0.11844189738222224,0.059415171945955296,0.0,8.0,0.01782455158378659
LIN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,132.91464130849363,127.00550703755572,2014-02-10,2014-06-04,80.0,0.0465265987969368,4.0,4.0,1.0,0.0,3.0,-0.0071065006006265,0.9687525155989968,"['2014-03-12', '2014-04-01', '2014-04-03', '2014-04-21']","['2014-02-20', '2014-02-24', '2014-04-08', '2014-04-11']",BULLISH,1.2212227053607891,0.015428681997498687,-0.002862876789384214,0.050777697806538,0.015428681997498687,-0.02482236731390756,0.0423708264504867,0.0636454459461787,0.015977450741317456,0.008771951315045773,0.03422621190583506,-0.003289459335380913,0.02279132225688819,0.0591540529501045,0.0,8.0,0.01774621588503135
KO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,46.82940794974271,44.37200735072457,2017-05-22,2017-11-15,125.0,0.0553817766141249,3.0,3.0,0.0,1.0,3.0,-0.0130718728209054,0.9921028030759628,"['2017-09-12', '2017-10-16', '2017-10-25']","['2017-07-06', '2017-07-26', '2017-09-27']",BULLISH,1.2114158330710227,0.006607448611533615,-0.02221749380508992,0.010290436031329543,0.006607448611533615,0.025295895769970836,0.047415836546463606,0.04518570680690169,0.02829334520972287,0.04074239983311347,0.020144847974212714,0.023992787821842415,0.0373472502146091,0.05843658218208202,0.0,8.0,0.017530974654624606
KO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,61.219805654391536,59.31121298516579,2024-01-19,2024-04-08,55.0,0.0321792890950165,3.0,5.0,0.0,2.0,3.0,-0.0040328998578158,-0.0215931497938923,"['2024-02-21', '2024-03-13', '2024-03-27']","['2024-01-24', '2024-01-31', '2024-02-09', '2024-03-01', '2024-03-06']",BEARISH,1.2108448887835874,0.0011714108348001768,0.021596064947038654,0.0003343998880528927,0.0011714108348001768,0.02098981892425795,0.047810918211685906,-0.0001670842497945871,-0.007688498831553737,0.011866940711075361,0.02356676925054431,0.011031252335171035,0.13120505154399914,0.05839481189851957,0.0,8.0,0.01751844356955587
AMT,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,43.009110403029766,39.26896532650984,2008-06-23,2008-09-09,55.0,0.0952442990392469,3.0,3.0,1.0,1.0,3.0,-0.0335335381203393,-0.1735136956850129,"['2008-06-25', '2008-07-30', '2008-08-11']","['2008-07-02', '2008-07-15', '2008-08-21']",BEARISH,1.1926331207176308,-0.017761208692909477,-0.07949248523385172,-0.04629001428758645,-0.017761208692909477,-0.03909471498744264,0.006947702184201981,0.0031025596344591514,0.005234385607726763,-0.03711628845828502,-0.051391860817185685,-0.04639536057285627,-0.32786103210844303,0.057062438962964555,0.0,8.0,0.017118731688889367
JPM,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,61.62830498111583,53.328897922798745,2013-11-08,2014-11-05,250.0,0.1556268248845433,3.0,2.0,0.0,1.0,3.0,0.0149377846618905,0.9423689605924797,"['2014-03-25', '2014-04-01', '2014-09-18']","['2014-05-05', '2014-05-15']",BULLISH,1.1861191146922196,0.022550665461173184,-0.008994326051243829,0.027613803262013046,0.022550665461173184,0.06325121348714594,0.020809656856221853,0.13432834624011342,0.016864341416824965,0.0648628624793129,0.03910305126299991,0.07005193955019656,0.0029651565998293425,0.05658587428792215,0.0,8.0,0.016975762286376646
PG,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,65.38872810468021,61.03443827506807,2006-09-19,2007-08-31,240.0,0.0713415237802036,4.0,6.0,2.0,1.0,3.0,0.0046146040994527,0.9819188549299038,"['2007-01-17', '2007-02-01', '2007-02-15', '2007-08-07']","['2007-02-27', '2007-03-13', '2007-05-10', '2007-06-19', '2007-06-22', '2007-07-10']",BULLISH,1.181621517214567,-0.010558828969762204,0.04042259207374684,-0.01519803799352223,-0.010558828969762204,0.009446464921823047,0.09138144326514565,-0.01726362863386384,0.025775729744824873,0.022820544953711646,0.026104090569217843,0.04564108990742329,0.036939747260491845,0.056256830060445594,0.0,8.0,0.016877049018133677
UNP,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,17.912446352040142,16.753811851245114,2005-07-28,2005-11-17,80.0,0.0691564708427187,2.0,2.0,1.0,0.0,3.0,0.0388732695243728,1.45532407472372,"['2005-09-30', '2005-11-03']","['2005-09-13', '2005-10-21']",BULLISH,1.181059902457438,0.07585472337213667,0.04650217198802075,0.03677011440725752,0.07585472337213667,0.11517163241163825,0.06576955721596078,0.14283394155324738,-0.0034047080584873363,-0.013760834871605046,-0.018584162268318962,0.009079293645111381,0.21577528082590985,0.05621574232531208,0.0,8.0,0.016864722697593624
AAPL,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,25.819234696703862,24.474908612012797,2014-08-21,2014-10-16,40.0,0.0549267049778173,3.0,3.0,0.0,0.0,3.0,-0.0131228087685317,-0.3049171496582082,"['2014-09-02', '2014-09-09', '2014-09-15']","['2014-09-04', '2014-09-25', '2014-10-02']",BEARISH,1.1797265743191743,0.06456391042955476,0.11136506319137424,0.03158976236979167,0.06456391042955476,0.06186655970049472,0.09492707557984145,0.3137409226545189,0.01660368004119175,-0.01600716425772091,0.02048118434173376,0.042254920686308706,0.2861403684167649,0.05611819603989912,0.0,8.0,0.016835458811969736
SHW,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,388.9807008577944,358.41336219775553,2024-08-19,2024-11-25,70.0,0.0852851536354641,2.0,2.0,2.0,1.0,3.0,0.029384506878205,1.351005061860695,"['2024-10-15', '2024-11-07']","['2024-09-05', '2024-10-23']",BULLISH,1.1789036615175934,0.049868777742588376,,0.03717518391989251,0.049868777742588376,0.09383644486802362,0.1986935981211225,0.14047735691469285,0.013174164161253511,0.021769662921348316,0.06671348314606741,0.0723314606741573,,0.056057991740065226,0.0,8.0,0.016817397522019568
NVDA,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,0.3284567891114135,0.2998365775077097,2012-11-29,2013-04-24,100.0,0.0954527024074236,2.0,4.0,0.0,2.0,3.0,0.0340556567112149,1.1936813879042116,"['2013-01-04', '2013-04-12']","['2012-12-27', '2013-01-15', '2013-02-14', '2013-04-03']",BULLISH,1.1734647112769356,0.04332751335836128,0.04041917770572097,0.018612482583795706,0.04332751335836128,-0.011494300122585902,-0.10216254191548962,-0.02034172231141095,-0.0049834235719935,0.04069769514184501,0.05647837143476103,0.009966748132948669,0.17691034867331148,0.05566007814528202,0.0,8.0,0.016698023443584606
JPM,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,53.6755361631776,50.318088049421,2013-08-15,2013-10-17,45.0,0.066724477099746,2.0,3.0,0.0,0.0,3.0,0.0038888719346788,1.1591872467381357,"['2013-09-10', '2013-09-18']","['2013-08-28', '2013-09-24', '2013-10-09']",BULLISH,1.173432784536367,-0.05748142814598834,-0.04925287242275713,-0.0280868295476714,-0.05748142814598834,-0.03126699615499862,-0.016245103990467833,0.09627649138887624,-0.02026650051604714,-0.0486019911445194,-0.003753063604868095,0.017263992365165237,0.07018198160097594,0.05565774238497033,0.0,8.0,0.016697322715491097
PFE,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,28.148250724382052,26.238534777661137,2013-05-28,2013-10-16,100.0,0.0727828730873647,2.0,3.0,1.0,3.0,3.0,0.0219478564933262,1.0654516885721454,"['2013-06-19', '2013-07-29']","['2013-05-31', '2013-06-24', '2013-07-01']",BULLISH,1.166995385542157,-0.01225735790221507,0.03791943277495863,0.010801368491822097,-0.01225735790221507,-0.04130861401160327,0.030184665504864056,0.2183956143568212,-0.046535719562289385,-0.020337821187502363,-0.028610867257883314,0.022750720772238744,0.07618058764454598,0.05518678228026268,0.0,8.0,0.0165560346840788
CVX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,120.01644784192946,108.82601201416684,2014-09-29,2014-12-08,50.0,0.1028286860893685,2.0,2.0,1.0,1.0,3.0,-0.0367096563001548,-0.1810482624262656,"['2014-10-31', '2014-11-07']","['2014-10-14', '2014-11-28']",BEARISH,1.166700966787927,-0.029700538276391773,0.048969996049574055,-0.023807554157179864,-0.029700538276391773,-0.06288865342253441,-0.09524168356520618,0.04254956252880488,-0.02040652552128909,-0.07067610167378331,-0.028287047497172483,-0.07316465758227615,-0.11281630658836626,0.055165242604464294,0.0,8.0,0.016549572781339287
AAPL,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,33.205759042181,30.606363925965383,2015-02-10,2015-07-10,105.0,0.0849298898262913,3.0,2.0,1.0,1.0,3.0,0.02673439737346,0.0821867239520947,"['2015-02-23', '2015-04-27', '2015-05-22']","['2015-03-11', '2015-03-26']",BEARISH,1.1547585646521958,0.11801353605871097,0.009896181317191957,0.028402824052661018,0.11801353605871097,0.09053532316271647,0.06104344907014266,0.2693227933981648,0.054909070332427645,0.0554826817678912,0.01286674100980998,0.039010016941358014,-0.057449554988446803,0.05429153647480484,0.0,8.0,0.01628746094244145
JNJ,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,116.8507937005362,111.0068593264392,2016-11-15,2017-02-17,65.0,0.052644804199997,3.0,3.0,0.0,1.0,3.0,0.006605680616544,1.343810655835063,"['2016-12-14', '2016-12-19', '2017-01-05']","['2016-12-01', '2016-12-07', '2017-01-24']",BULLISH,1.1510013534564336,0.00849664806701273,0.040804294541613065,-0.006236679520724,0.00849664806701273,-0.010547787423621805,-0.013066357606925776,0.014389130131910491,-0.0307771822596901,-0.04315678005705661,-0.0037826894993178255,-0.018655417594897646,0.09112791009225532,0.05401665890705481,0.0,8.0,0.01620499767211644
AMZN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,125.3087919140905,102.58905440721134,2022-05-11,2022-07-29,55.0,0.221463562932325,2.0,4.0,0.0,0.0,3.0,0.1036146409505072,1.4243537158487187,"['2022-06-01', '2022-07-21']","['2022-05-12', '2022-05-24', '2022-06-13', '2022-06-30']",BULLISH,1.1509940036314226,-0.2373577195054221,0.06372735307888902,-0.16323942637997782,-0.2373577195054221,-0.31780613773586414,-0.2434466331331717,-0.36486734812972904,0.016517683792547123,0.013314731199822407,-0.016152331287112992,0.07761076259262407,-0.09985577771391711,0.05401612119386352,0.0,8.0,0.016204836358159055
CVX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,120.8852567993197,113.50998467986216,2017-09-14,2017-12-21,70.0,0.0649746552275414,2.0,2.0,0.0,0.0,3.0,0.0325088950700441,1.5335047753863642,"['2017-10-16', '2017-12-04']","['2017-09-15', '2017-10-27']",BULLISH,1.1468858729072304,0.06237810620912882,0.02972279357108903,0.023702985904728368,0.06237810620912882,0.05280101105795525,0.09910688530711072,0.044156521402605946,0.017649666459794062,0.02769773597961228,0.04962866279275152,0.017474880326160788,0.00786370947904787,0.053715570353724755,0.0,8.0,0.016114671106117424
DUK,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,105.47866588411188,96.58712726381628,2021-08-30,2022-03-04,130.0,0.0920571806221072,4.0,3.0,1.0,0.0,3.0,0.025526137589263,0.97540765921184,"['2021-12-16', '2021-12-30', '2022-01-10', '2022-01-31']","['2021-09-28', '2021-11-30', '2022-02-24']",BULLISH,1.1445142719774812,-0.02801221325902618,-0.0019950511135359648,-0.009827089648808383,-0.02801221325902618,-0.008421644465162335,0.0477952072512277,0.1860781293190599,-0.015173241276778555,-0.03034640974704469,-0.06870888934756991,-0.023666412207904684,0.00515317216155606,0.05354206403180746,0.0,8.0,0.016062619209542238
PG,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,83.79621711068759,79.56900711724315,2016-01-27,2016-07-01,110.0,0.053126338339446,6.0,3.0,1.0,1.0,3.0,0.001299168687025,1.23272599897685,"['2016-03-04', '2016-03-21', '2016-04-01', '2016-04-19', '2016-06-16', '2016-06-20']","['2016-02-11', '2016-04-26', '2016-05-18']",BULLISH,1.1441556824944887,0.029930739139829916,0.013564538127355277,0.03916657192386905,0.029930739139829916,-0.014013953238836521,0.039303658255448674,-0.04124588500973934,0.029187758036666404,0.035786796771720586,0.01890860159981039,0.044543075772858605,0.09200507257896956,0.05351582962554973,0.0,8.0,0.016054748887664918
PEP,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,173.94306142597924,165.02880701512544,2023-11-06,2024-03-01,80.0,0.0540163537026404,2.0,6.0,1.0,1.0,3.0,-0.0045361075154936,-0.0492257296023014,"['2024-01-03', '2024-02-08']","['2023-11-10', '2023-11-30', '2023-12-08', '2023-12-21', '2024-01-11', '2024-01-25']",BEARISH,1.1432593383262803,0.04135429186322795,0.0004253437376292927,0.027236863459412355,0.04135429186322795,0.04122417609690293,-0.04283421312014018,-0.12672220922390565,0.006418760310781355,-0.0010797401264328456,0.0045591468478609,0.0013197433997040326,0.09844033570801103,0.05345025308699849,0.0,8.0,0.016035075926099547
DUK,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,64.48514715823262,62.38626202644171,2012-01-05,2012-04-09,65.0,0.0336433865985001,5.0,3.0,3.0,0.0,3.0,-0.0072253846670237,-0.2650265071497207,"['2012-01-17', '2012-01-26', '2012-02-01', '2012-02-07', '2012-03-13']","['2012-02-21', '2012-03-20', '2012-03-28']",BEARISH,1.1425183083986838,0.00514021568132992,0.015526428207066425,-0.018256572590150875,0.00514021568132992,0.043161948635650656,0.06485149181734826,0.1545893627482966,-0.010692679990106497,-0.00976285859810198,-0.001394643415358292,-0.016736371250388387,0.03424762321833003,0.05339603933815268,0.0,8.0,0.016018811801445803
SHW,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,59.71631874849185,55.71001161664131,2013-07-18,2013-09-19,45.0,0.0719135935461518,2.0,2.0,0.0,1.0,3.0,-0.0025268911638208,1.2022685164723823,"['2013-08-02', '2013-09-16']","['2013-08-15', '2013-08-27']",BULLISH,1.140587131603299,-0.06616993725412686,0.007379604950064295,-0.10134843470134366,-0.06616993725412686,-0.08464598571356662,-0.1323620202287754,0.043364833263288986,0.029772560769225055,0.05055380232576602,-0.0025008822935557442,0.08121952560784217,0.13475053630977848,0.05325475444551491,0.0,8.0,0.015976426333654474
NFLX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,382.6529203648554,316.088051007084,2018-07-23,2018-10-29,70.0,0.210589641543519,2.0,2.0,0.0,1.0,3.0,-0.0499949668335194,-0.4694376323529162,"['2018-09-26', '2018-10-17']","['2018-08-17', '2018-10-11']",BEARISH,1.135394617452271,-0.13440102488132802,0.03240419570634684,-0.09443669168674158,-0.13440102488132802,-0.12981093395678742,0.1186995245101777,0.6693978755838378,-0.07638011340461844,-0.0323718913467865,-0.05023989697435374,0.01916390453668122,-0.06386147749473793,0.05287487011483048,0.0,8.0,0.015862461034449143
HON,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,145.84533260564638,136.61068042059878,2018-03-08,2018-07-23,95.0,0.0675983177641442,2.0,7.0,1.0,1.0,3.0,0.0037222885581966,1.1590018804064797,"['2018-05-22', '2018-06-07']","['2018-03-28', '2018-04-02', '2018-04-06', '2018-05-01', '2018-06-25', '2018-06-28', '2018-07-02']",BULLISH,1.1341039836059614,-0.013567291954984557,0.008262805525551803,0.027307928067680853,-0.013567291954984557,0.007058697807968053,-0.007937585455098399,0.104917109116613,-0.0010579838302172814,-0.028764106451069565,-0.03702964460165067,-0.025986925214754927,0.09178067626747516,0.05278044734377901,0.0,8.0,0.015834134203133704
HD,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,43.93330159123444,37.70807521915609,2005-06-09,2006-06-06,250.0,0.1650900062094887,2.0,3.0,0.0,0.0,3.0,-0.0106779957543416,-0.1041044625737381,"['2005-07-20', '2006-03-23']","['2005-09-22', '2005-09-28', '2006-05-17']",BEARISH,1.1331980290570907,0.005842000215297373,-0.017269378862110638,-0.018344116898059166,0.005842000215297373,0.06308720735895554,0.05882344541403029,-0.051497042536021706,0.01515157353378348,-0.011616138944380749,0.04292931384960575,0.04797983836086691,0.07525261292323153,0.052714167709787034,0.0,8.0,0.01581425031293611
JNJ,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,135.4686456286806,129.38954715841726,2017-07-17,2017-10-16,65.0,0.046982917892281,2.0,2.0,2.0,0.0,3.0,-0.0022722097429884,1.1071457374301552,"['2017-07-19', '2017-09-15']","['2017-07-27', '2017-09-27']",BULLISH,1.1313225885319294,-0.0010582764891795698,0.028504297840094343,0.004560933719556803,-0.0010582764891795698,-0.004669807607328402,0.06882881388584368,0.1308402636169284,0.006507761256691525,0.004313335985964915,0.015285693270960313,0.02444200632243884,0.07506631771398273,0.052576960482629394,0.0,8.0,0.015773088144788817
AMT,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,46.93341498899526,43.73082072177501,2010-06-23,2010-08-18,40.0,0.07323425937043,3.0,2.0,1.0,1.0,3.0,0.0128664967794734,1.339282899457487,"['2010-07-07', '2010-07-26', '2010-08-02']","['2010-07-01', '2010-07-19']",BULLISH,1.130440635329589,0.06528467438828509,-0.016034994802653763,0.0002236760931219644,0.06528467438828509,0.10723125066424194,0.06401710131852167,0.11663331823587214,-0.004696915427707688,0.03757549406345725,0.035562518120025685,0.054797602619283306,0.15119665118888698,0.0525124367871283,0.0,8.0,0.01575373103613849
CCI,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,76.86147353091218,68.9266001320089,2013-08-19,2014-05-13,185.0,0.115120626633351,5.0,2.0,1.0,3.0,3.0,-0.001422200493474,1.046444323367825,"['2013-10-17', '2013-10-24', '2013-11-06', '2013-11-18', '2014-02-20']","['2013-09-18', '2014-02-03']",BULLISH,1.1296262373206718,-0.029194977747598515,-0.008028003620776334,0.01571763820018698,-0.029194977747598515,-0.10375507357728962,-0.0261586072460379,-0.0323492143793015,0.007153253485686587,0.010656983312899179,0.03956203043025776,0.08992706076072081,0.10160582605069571,0.05245285542951813,0.0,8.0,0.01573585662885544
PG,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,70.76076778311628,66.32699586392866,2012-08-09,2013-01-25,115.0,0.0668471692624765,2.0,2.0,0.0,0.0,3.0,0.0401874737949467,1.5614254098437728,"['2012-10-25', '2012-12-07']","['2012-08-22', '2012-11-14']",BULLISH,1.1273197719668477,0.033612234826532895,0.034129692832764506,0.0507007576838282,0.033612234826532895,0.08099795645189029,0.06325693342216464,0.05568745963367077,0.004046105641898671,-0.0007493338714573423,0.022928198746117703,0.019031868412673278,0.15450317758035131,0.052284114426277756,0.0,8.0,0.015685234327883327
NFLX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,114.8298480587924,97.47751944266776,2015-09-02,2015-11-18,55.0,0.1780136457650686,3.0,4.0,0.0,2.0,3.0,0.0301451650324059,1.3342576851175905,"['2015-10-08', '2015-11-04', '2015-11-11']","['2015-09-04', '2015-09-22', '2015-09-28', '2015-10-19']",BULLISH,1.118623135157856,-0.13616250573173455,0.05123104075177042,-0.04258598864049424,-0.13616250573173455,-0.06325511079974191,0.12606611901553147,0.5430352221464486,-0.056525027944537995,-0.011665433691706344,0.055102403490766436,0.08165781876888899,-0.06932857567079917,0.05164786848504418,0.0,8.0,0.015494360545513253
